adapter_module,budget_per_module,cols,effective_rank,frobenius_norm,in_channel_max_over_median,in_channel_outlier_count,in_channel_top1pct_energy_frac,method,out_channel_max_over_median,out_channel_outlier_count,out_channel_top1pct_energy_frac,params,participation_ratio,rank,rank_90,rank_95,rank_99,requested_rank,rows,sigma_max,sigma_min_positive,spectral_entropy,stable_rank,task_condition,top_10_energy,top_1_energy
model.layers.14.mlp.down_proj,131072,8960,1.0267051251539818,0.2998791995734161,2.5294601887525148,0,0.03705958137045835,lora,2.6943547340847047,0,0.043163809382938526,13762560,1.006271640404765,1536,1,1,1,8,1536,0.2994106709957123,4.279066558865452e-07,0.0035920667563747698,1.003132120584228,natural,0.9999973120103692,0.9968776589644006
model.layers.27.mlp.down_proj,131072,8960,1.1865567537975503,0.15761587465582652,4.298739970562487,0,0.06449685075265466,lora,3.969783458004242,0,0.06059331043897519,13762560,1.0639696231435387,1536,1,1,3,8,1536,0.15517519414424896,2.2652577058579482e-07,0.023314310960223794,1.0317044835111204,natural,0.9999972963492477,0.9692698015586567
model.layers.0.mlp.down_proj,131072,8960,2.4753570342562,0.06344427071748243,2.7453933999633264,0,0.04140319511379897,lora,2.342487575868398,0,0.039253545337197895,13762560,2.043264373872092,1536,2,2,7,16,1536,0.04962049797177315,3.289488574864663e-07,0.1235371998617638,1.6347922961492771,natural,0.9979781519297001,0.611698502834569
model.layers.14.mlp.down_proj,131072,8960,1.0264640136200163,0.28725084028739334,2.2847452755577504,0,0.03520478836370257,lora,2.6975920086789027,0,0.043257044283179204,13762560,1.0060413091530824,1536,1,1,1,16,1536,0.2868184745311737,4.4053081182937603e-07,0.0035600550760607618,1.0030171811125224,natural,0.9998548176269308,0.996991894885414
model.layers.27.mlp.down_proj,131072,8960,1.0773816675806334,0.16814140656257645,4.005194114888277,0,0.060756114808305235,lora,3.9088494912586778,0,0.06104497323797658,13762560,1.023054531332666,1536,1,1,2,16,1536,0.16718295216560364,4.3254530623926257e-07,0.010158696547443809,1.0114988015031134,natural,0.9998858502140004,0.9886319178173757
model.layers.0.mlp.down_proj,131072,8960,1.2291528008947719,0.44864629013406715,1.9485089708660528,0,0.030192570347709412,lora,2.3324150173877647,0,0.03803908826823977,13762560,1.1052787317927089,1536,1,2,2,4,1536,0.43727296590805054,7.383226261481468e-07,0.028121429246684912,1.0526958367523254,structured,0.9999973023086127,0.9499420108709679
model.layers.14.mlp.down_proj,131072,8960,1.4499157917956238,0.584963949194915,2.045045926915024,0,0.03071997008625259,lora,1.9221541329816876,0,0.030077076519068373,13762560,1.2433361611894027,1536,2,2,2,4,1536,0.5521254539489746,6.082683512431686e-07,0.05063495631648329,1.12249047586692,structured,0.9999972514590335,0.8908761557443787
model.layers.27.mlp.down_proj,131072,8960,1.0476591484316309,1.032437726117969,1.7834696292035193,0,0.027267803684656255,lora,1.223339870156493,0,0.01783386744041416,13762560,1.0149178073112155,1536,1,1,1,4,1536,1.0286113023757935,7.58137616685417e-07,0.006349692935952313,1.0074538182933022,structured,0.9999975412925527,0.9926013300481312
model.layers.0.mlp.down_proj,131072,8960,1.10246264285178,0.42391986328113257,1.8519908818592665,0,0.027712748241665405,lora,2.4533050063912962,0,0.04015376521695844,13762560,1.0319198528546107,1536,1,1,2,8,1536,0.42059043049812317,9.243643148693081e-07,0.013295254528885797,1.015894849666993,structured,0.9999972947419131,0.9843538436362745
model.layers.14.mlp.down_proj,131072,8960,1.1358949437028294,0.634767120860842,1.7469108462658411,0,0.026287570681395638,lora,1.8770519354746564,0,0.030139023041069215,13762560,1.0485651827289482,1536,1,1,2,8,1536,0.627223789691925,1.027540747600142e-06,0.017367034552199415,1.0241977149963997,structured,0.9999971978147947,0.9763739806854728
model.layers.27.mlp.down_proj,131072,8960,1.0388208575754847,0.9917075548678599,1.6950354447986864,0,0.024742348641870027,lora,1.2325981536781585,0,0.018529022431382117,13762560,1.0105790947512152,1536,1,1,1,8,1536,0.9890984892845154,3.085933713009581e-06,0.005191032658643245,1.0052826017564849,structured,0.9999975765082794,0.9947451574838212
model.layers.0.mlp.down_proj,131072,8960,1.1255608575667497,0.3943797516113366,1.951220436541476,0,0.027906881464346507,lora,2.5572329518612205,0,0.041024782920036584,13762560,1.0376523556594381,1536,1,1,3,16,1536,0.3907422125339508,1.5070551171447732e-06,0.01612136684246568,1.0187052764893105,structured,0.9998839833414885,0.9816381863125583
model.layers.14.mlp.down_proj,131072,8960,1.0312459928852447,0.7188802026327271,1.5831683177083875,0,0.023066159118182918,lora,1.7866454256979685,0,0.02835690010164298,13762560,1.0084149974555525,1536,1,1,1,16,1536,0.7173737287521362,1.4656756093245349e-06,0.004193544708648834,1.0042043794084612,structured,0.9999762240486608,0.9958132233889102
model.layers.27.mlp.down_proj,131072,8960,1.142044431857768,0.9045404064471474,1.6885576843722152,0,0.02467104096304652,lora,1.287888066139827,0,0.01899285654466974,13762560,1.0521753048875229,1536,1,1,2,16,1536,0.8929998874664307,5.370512099034386e-06,0.01810292484383361,1.0260136423882447,structured,0.9999695808655952,0.9746459098460983
model.layers.0.mlp.down_proj,65536,8960,1.6358959342099295,0.07397821629604856,3.761021509131682,0,0.054670856925708604,mora,2.6382017645419578,0,0.04368571894699132,13762560,1.3049549490268744,1536,2,2,4,4,1536,0.06901697814464569,2.9017323299740383e-07,0.06708393871312536,1.1489359833174546,natural,0.9999973214872222,0.8703705119519238
model.layers.14.mlp.down_proj,65536,8960,1.0591116742604563,0.2961069613656726,2.724069325035111,0,0.0425582031845567,mora,2.805460495228721,0,0.04467126010680359,13762560,1.0173120703647545,1536,1,1,1,4,1536,0.29483672976493835,4.815150305148563e-07,0.00782758721990513,1.0086350696001116,natural,0.9999973384388393,0.9914388564701253
model.layers.27.mlp.down_proj,65536,8960,1.1286065535356742,0.18091236346729409,4.5335270868975615,0,0.0689327550530274,mora,3.9902686762794364,0,0.061476985123170215,13762560,1.0449291613144565,1536,1,1,2,4,1536,0.17892198264598846,2.399424943178019e-07,0.01648967883223123,1.0223723388583614,natural,0.999997346443639,0.9781172298897056
model.layers.0.mlp.down_proj,65536,8960,1.9021821347217374,0.0679276703926266,3.3260299945559297,0,0.05171835879503345,mora,2.7104106492684243,0,0.0452023310436508,13762560,1.4539686963235998,1536,2,3,5,8,1536,0.06145147979259491,4.351157656401483e-07,0.08763898704342468,1.221880545653433,natural,0.9999949462563084,0.8184106077777215
model.layers.14.mlp.down_proj,65536,8960,1.0386907494395448,0.306978401782169,2.597970644671645,0,0.04059442058092129,mora,2.5203864764423023,0,0.0426041119297677,13762560,1.0098833764967172,1536,1,1,1,8,1536,0.3062240183353424,4.682988503645902e-07,0.005173960980774169,1.0049330726143215,natural,0.9999949464084272,0.9950911431330565
model.layers.27.mlp.down_proj,65536,8960,1.0571864641446374,0.18494243004430858,4.546096541929465,0,0.06708241676786944,mora,4.116669651021528,0,0.06274356779637949,13762560,1.0162280532402077,1536,1,1,1,8,1536,0.1841982901096344,3.421727683416975e-07,0.007579607242732178,1.0080960909480945,natural,0.9999949797190041,0.9919689293304568
model.layers.0.mlp.down_proj,65536,8960,2.2626049893972184,0.07022617860480057,3.4091442884672016,0,0.04974208406182683,mora,2.66424941236923,0,0.04433200489583089,13762560,1.837549208474981,1536,2,3,5,16,1536,0.05832788348197937,3.7889358850407007e-07,0.11128851307734036,1.4495915143380835,natural,0.999994948390978,0.6898495128516413
model.layers.14.mlp.down_proj,65536,8960,1.0451209697829031,0.30227803311498297,2.5896815437875964,0,0.039364301057015605,mora,2.719748489903817,0,0.04351856403044674,13762560,1.0119749892324568,1536,1,1,1,16,1536,0.30137887597084045,4.1007183426700067e-07,0.006015131354392189,1.0059758564621932,natural,0.9999949397533202,0.9940596422629773
model.layers.27.mlp.down_proj,65536,8960,1.164466227845766,0.19029876999130674,4.1550969203796715,0,0.0645892841872623,mora,3.8473659269152436,0,0.06137325686689686,13762560,1.0637690957290518,1536,1,1,2,16,1536,0.18734298646450043,3.160330663831701e-07,0.02075291232458102,1.0318037078308895,natural,0.9999949737322134,0.9691765908675122
model.layers.0.mlp.down_proj,65536,8960,1.3344807707243664,0.40295472180991554,2.2872299038479045,0,0.03528015978382727,mora,2.6465403142855948,0,0.04223376730359895,13762560,1.1505303011669985,1536,1,2,3,4,1536,0.3886715769767761,6.688586609016056e-07,0.039327349247203776,1.0748477050517906,structured,0.9999972942795406,0.9303643625975978
model.layers.14.mlp.down_proj,65536,8960,1.066331177377861,0.7384488837049479,1.91292262787866,0,0.028762837762588332,mora,1.8652192552361,0,0.029747203874771592,13762560,1.0205646103497308,1536,1,1,2,4,1536,0.7346898913383484,1.094202843887615e-06,0.008753509974599515,1.0102590459710254,structured,0.9999973490974874,0.9898451332735507
model.layers.27.mlp.down_proj,65536,8960,1.0393020371150372,1.07454470182869,1.9174512408338427,0,0.02813405270338805,mora,1.2427483425888988,0,0.018282897731747644,13762560,1.0114729045995903,1536,1,1,1,4,1536,1.0714787244796753,2.3452435016224626e-06,0.005257423434555413,1.0057310776994757,structured,0.999997483324449,0.9943015803860957
model.layers.0.mlp.down_proj,65536,8960,1.0741341011771537,0.47593539982708144,1.8751701031919954,0,0.028347758258522548,mora,2.4745169840318337,0,0.04038362720323052,13762560,1.0240680925742747,1536,1,1,2,8,1536,0.47310149669647217,7.245498068186862e-07,0.009747235196988493,1.0120159871220193,structured,0.9999949545125131,0.9881266825080594
model.layers.14.mlp.down_proj,65536,8960,1.0425642628652756,0.7571698123886764,1.8363664642087372,0,0.026908278147771594,mora,1.9240777979430013,0,0.029802708753939425,13762560,1.0117395746526787,1536,1,1,1,8,1536,0.7549609541893005,1.3758117347606458e-06,0.005681296747873656,1.0058601428753728,structured,0.9999948752102619,0.9941739983268242
model.layers.27.mlp.down_proj,65536,8960,1.0623096170884083,1.0638746571846407,1.837982015110922,0,0.026977076421504344,mora,1.2712829065887168,0,0.019072559323875842,13762560,1.0205936695567928,1536,1,1,2,8,1536,1.0584427118301392,3.7758652524644276e-06,0.008238509142876297,1.0102903703902952,structured,0.9999951313202435,0.9898144427662715
model.layers.0.mlp.down_proj,65536,8960,1.0619351983086025,0.48717229031223225,1.838167660139833,0,0.027989867031345192,mora,2.3875051384937427,0,0.040064490192895486,13762560,1.0185987744252776,1536,1,1,1,16,1536,0.4849272668361664,7.978959501997451e-07,0.008190461922053983,1.009280650604843,structured,0.9999949435204529,0.990804687874199
model.layers.14.mlp.down_proj,65536,8960,1.0782474465099012,0.7033619080362264,1.8277982494159994,0,0.028286061512395738,mora,2.019090902462046,0,0.03090309157503485,13762560,1.0235467530064066,1536,1,1,2,16,1536,0.6992700099945068,1.9151239030179568e-06,0.010268179929726019,1.01173758406231,structured,0.9999948739965082,0.98839858848064
model.layers.27.mlp.down_proj,65536,8960,1.1300018681677861,1.0330532846047136,1.7595767524607302,0,0.025901221048350652,mora,1.2534103071274312,0,0.01867148578152516,13762560,1.0508101672958465,1536,1,1,2,16,1536,1.0201845169067383,4.673304829339031e-06,0.016659559296435058,1.0253874310218236,structured,0.9999950462517205,0.9752411330061609
model.layers.0.mlp.down_proj,131072,8960,1.5561763627457366,0.09293052201084373,3.7461320782562595,0,0.05985659147613417,mora,3.652744977466211,0,0.05878464902511937,13762560,1.2800039188325731,1536,2,2,3,4,1536,0.08707844465970993,2.5981876206060406e-07,0.06027471248580519,1.138925788395678,natural,0.9999973410542453,0.8780203330092536
model.layers.14.mlp.down_proj,131072,8960,1.044225511045828,0.3011807434295178,2.7130440367677005,0,0.04310737292489098,mora,2.6560192045895232,0,0.043977445684698385,13762560,1.0122568697393517,1536,1,1,1,4,1536,0.30026376247406006,4.092901804142457e-07,0.005898302437679943,1.0061171627257606,natural,0.9999973304173665,0.9939200294435014
model.layers.27.mlp.down_proj,131072,8960,1.052360580327309,0.19744627634310058,4.350758183520679,0,0.06741721451220525,mora,4.173451820445635,0,0.0629381890899964,13762560,1.0149155217113253,1536,1,1,1,4,1536,0.19671574234962463,7.938667323514892e-08,0.006956010819384464,1.0074410970834127,natural,0.9999973463592875,0.9926138638725827
model.layers.0.mlp.down_proj,131072,8960,2.005946716095049,0.060394554685365864,3.2436004750357896,0,0.048901902107345706,mora,2.5514906693254322,0,0.04118436244582436,13762560,1.4977619668893278,1536,2,3,6,8,1536,0.05417308211326599,3.891293260949169e-07,0.09487830345395591,1.2428779316952896,natural,0.9999972851956955,0.8045842431492823
model.layers.14.mlp.down_proj,131072,8960,1.0364091960166648,0.31166135254422433,2.573867495788885,0,0.037952473870054196,mora,2.6211272879694643,0,0.04303079095238747,13762560,1.0091654131288925,1536,1,1,1,8,1536,0.31095072627067566,4.2743229755615175e-07,0.004874246995052827,1.00457589079325,natural,0.9999973096987831,0.9954449526061822
model.layers.27.mlp.down_proj,131072,8960,1.0734017313605684,0.19321566407810606,3.973187536284642,0,0.061177926674947966,mora,3.963514836577717,0,0.06213870471522562,13762560,1.0217973145375188,1536,1,1,2,8,1536,0.19217413663864136,2.3719022124168987e-07,0.009654273242505555,1.0108687864486663,natural,0.9999973014157245,0.9892480739395961
model.layers.0.mlp.down_proj,131072,8960,2.086567725135507,0.057305857520040034,3.207971941136125,0,0.04805017490794249,mora,2.6047341324053277,0,0.04270440762261597,13762560,1.5444614056381825,1536,2,3,7,16,1536,0.05091029033064842,3.852065333376231e-07,0.10024898508753693,1.2670299587910525,natural,0.9976016250418253,0.7892473205244165
model.layers.14.mlp.down_proj,131072,8960,1.0182351430040284,0.3390558526797092,2.2970466252945694,0,0.035256035477713346,mora,2.605103314043294,0,0.04286565766257788,13762560,1.0039820814525415,1536,1,1,1,16,1536,0.33871906995773315,5.494699735208997e-07,0.002463000150752584,1.0019895552425782,natural,0.9999072750087709,0.9980143952278061
model.layers.27.mlp.down_proj,131072,8960,1.0586225757528946,0.1987563642361139,4.233296485542624,0,0.06467170807598716,mora,4.192816459201674,0,0.06351412019450227,13762560,1.0172178647945196,1536,1,1,1,16,1536,0.19790764153003693,2.5744407139427494e-07,0.007764630789517142,1.0085953484577626,natural,0.9999263647174013,0.9914779019446147
model.layers.0.mlp.down_proj,131072,8960,1.4048457762393458,0.4017477047027031,2.106603606432761,0,0.031213210512167203,mora,2.45452409027367,0,0.04160484140159662,13762560,1.2075156085804555,1536,1,2,2,4,1536,0.3823525905609131,6.166691264297697e-07,0.04633098702600514,1.1040245589596271,structured,0.9999973208593276,0.905776952047467
model.layers.14.mlp.down_proj,131072,8960,1.0234577330300116,0.7940705575016638,1.773629078189048,0,0.026838108221011094,mora,1.8132936573170284,0,0.02861149390386091,13762560,1.0059982896372754,1536,1,1,1,4,1536,0.7928834557533264,8.720579671717132e-07,0.0031602873293044426,1.0029966331156726,structured,0.9999973817962197,0.9970123198655573
model.layers.27.mlp.down_proj,131072,8960,1.1406242984253494,0.9713917592087694,2.044527076551503,0,0.030136627961654602,mora,1.3455479622328919,0,0.019841631121761995,13762560,1.0545530477489742,1536,1,1,2,4,1536,0.9584294557571411,1.960441068149521e-06,0.017938114215167215,1.0272319634458729,structured,0.999997439035305,0.9734899570740355
model.layers.0.mlp.down_proj,131072,8960,1.2300978883897442,0.44160422795618515,1.8177465382679452,0,0.0273688188335363,mora,2.4004650014190116,0,0.03915962490806677,13762560,1.0965816876056325,1536,1,1,2,8,1536,0.43134111166000366,1.1608350405367673e-06,0.028226186583051014,1.0481531380281424,structured,0.9999972813446171,0.9540590622867081
model.layers.14.mlp.down_proj,131072,8960,1.185847865480438,0.632083826963777,1.946281400248083,0,0.02880416281003137,mora,1.998331257382488,0,0.031506688943693434,13762560,1.063803461963572,1536,1,1,3,8,1536,0.622315526008606,2.204671091021737e-06,0.02323285848587324,1.0316397891265656,structured,0.9999972627839577,0.9693305847059724
model.layers.27.mlp.down_proj,131072,8960,1.0704988632791466,1.091544574937478,1.6680635849486396,0,0.025344049997304347,mora,1.2736846480810002,0,0.01892486872224291,13762560,1.0233385350646216,1536,1,1,2,8,1536,1.0852375030517578,2.106141437252518e-06,0.009285178268333921,1.0116571704614217,structured,0.9999974319093484,0.9884771533264527
model.layers.0.mlp.down_proj,131072,8960,1.1719589382158269,0.4272465362295035,1.9066837343484502,0,0.027569330982566392,mora,2.531274037537245,0,0.04230619919730594,13762560,1.0566336852727232,1536,1,1,3,16,1536,0.4213704466819763,1.3572906709669041e-06,0.021627098168525514,1.0280848416257675,structured,0.9999211429627435,0.9726823696949414
model.layers.14.mlp.down_proj,131072,8960,1.0102497061121272,0.8865102859468216,1.6020533169001079,0,0.022755305615227487,mora,1.8474837530174975,0,0.028959257223883626,13762560,1.002183297062008,1536,1,1,1,16,1536,0.8860269784927368,1.1147697023261571e-06,0.0013898898396231523,1.001091251807002,structured,0.9999834456003713,0.9989099377254247
model.layers.27.mlp.down_proj,131072,8960,1.03469745507365,1.1412032585565397,1.6235445294868391,0,0.023822707296622697,mora,1.3176423552483718,0,0.01947716700124539,13762560,1.009200695485813,1536,1,1,1,16,1536,1.1385904550552368,3.2629545785312075e-06,0.004648952341822243,1.0045948064671695,structured,0.9999884007671793,0.995426209216303
model.layers.0.mlp.down_proj,65536,8960,1266.3288044241945,1.0461795434931052,1.9930289636298277,0,0.027509071746028513,fourierft,1.4156414321740507,0,0.01866397782008539,13762560,1075.5434162048882,1536,1130,1297,1474,,1536,0.05167068913578987,0.011089584790170193,0.9736866177451323,409.9434388939278,natural,0.021654345332186527,0.0024393609096369714
model.layers.14.mlp.down_proj,65536,8960,1180.1783676473206,1.0982081973045095,2.2822355059841675,0,0.03330919720014885,fourierft,1.739522162179237,0,0.024340852613666336,13762560,914.331304932317,1536,1113,1288,1473,,1536,0.06486836820840836,0.011775991879403591,0.9640836425680858,286.61796999141626,natural,0.03170188179662207,0.00348896477087584
model.layers.27.mlp.down_proj,65536,8960,1239.4925179589193,1.1991498615247034,2.6069258657173755,0,0.032578603268757056,fourierft,1.5403703791701775,0,0.020276549556383274,13762560,1035.744506861902,1536,1110,1285,1468,,1536,0.0682036280632019,0.010273057967424393,0.9707671469563841,309.1234619309746,natural,0.024693236527694583,0.0032349534187841554
model.layers.0.mlp.down_proj,65536,8960,1143.4124319732987,1.8902310804901976,2.1981522705059886,0,0.02615901468506534,fourierft,1.5253205423321043,0,0.020910915225179856,13762560,917.3373501014185,1536,1028,1216,1443,,1536,0.10691371560096741,0.013855159282684326,0.9597700667735948,312.58127175660525,structured,0.027111473734261905,0.0031991679935919537
model.layers.14.mlp.down_proj,65536,8960,1185.5031097859405,2.583480782955787,1.6389324412573791,0,0.021555881122307982,fourierft,1.3701982689868566,0,0.017191895759112327,13762560,963.2194362885061,1536,1069,1251,1457,,1536,0.1470697671175003,0.022675329819321632,0.964697204287449,308.5770773822363,structured,0.026847313999966264,0.0032406814157530366
model.layers.27.mlp.down_proj,65536,8960,1095.9232862929723,3.463144230895493,1.4674651102421679,0,0.018732879979096832,fourierft,1.2214358808458026,0,0.01466054714879225,13762560,862.1958225714937,1536,989,1184,1432,,1536,0.19757403433322906,0.02496960014104843,0.9539883677782622,307.2425934881229,structured,0.028415875722528534,0.0032547570590620504
model.layers.0.mlp.down_proj,131072,8960,1172.3667722832847,1.4699786205618566,1.9481558492609419,0,0.022518254129145942,fourierft,1.3570476875253659,0,0.017297842212383948,13762560,921.8817410661219,1536,1089,1272,1469,,1536,0.08765587210655212,0.015123146586120129,0.963178496684496,281.2289379808754,natural,0.030539286277013,0.0035558218410226467
model.layers.14.mlp.down_proj,131072,8960,1073.4633346817427,1.5350351544092349,2.0992470771719645,0,0.028735833096823798,fourierft,1.6681599952375714,0,0.02309487994530571,13762560,723.0376607940456,1536,1088,1272,1470,,1536,0.11915592849254608,0.01612585410475731,0.9511660716022352,165.96073190788223,natural,0.04849873776790734,0.006025521751465025
model.layers.27.mlp.down_proj,131072,8960,1139.3805785393931,1.664596442431213,2.221238606237529,0,0.028616077251209647,fourierft,1.4774433447738342,0,0.018522735546760552,13762560,884.6106009483796,1536,1064,1254,1463,,1536,0.0995420292019844,0.015250896103680134,0.9592886138098414,279.6436388555677,natural,0.03101094150228463,0.0035759797866043606
model.layers.0.mlp.down_proj,131072,8960,1001.4542740296029,2.481175369474168,1.745528448441525,0,0.02203912102180795,fourierft,1.475425798717917,0,0.01955131174504316,13762560,742.2822220859565,1536,924,1132,1409,,1536,0.17002737522125244,0.014405349269509315,0.9417020451233369,212.94979267423795,structured,0.03721982951275157,0.004695942585535924
model.layers.14.mlp.down_proj,131072,8960,1027.602420512413,3.453000813861323,1.5609997920235918,0,0.019284999396023152,fourierft,1.3673171436450189,0,0.01769662746314251,13762560,754.1659153106369,1536,967,1173,1430,,1536,0.23451055586338043,0.025713898241519928,0.9452151084707984,216.80463830701868,structured,0.036575832253386405,0.004612447444892265
model.layers.27.mlp.down_proj,131072,8960,872.3687981472704,4.670538354806542,1.422176147717681,0,0.017308261802627706,fourierft,1.2090333964115865,0,0.014110753219860198,13762560,613.3261103456608,1536,823,1050,1380,,1536,0.3184428811073303,0.01904318854212761,0.9228936200203935,215.1150504441393,structured,0.0409338920685389,0.004648675199319344
model.layers.0.mlp.down_proj,65536,8960,1340.1883665871476,14.006149467038302,1.0936700167808926,0,0.01198381593562123,bca,1.0106622255894586,0,0.010613685868651503,13762560,1196.3415846606174,1536,1173,1328,1487,,1536,0.630514919757843,0.18027055263519287,0.981413025603744,493.45411834409816,natural,0.018066861575326748,0.0020265308623945346
model.layers.14.mlp.down_proj,65536,8960,1304.9346886042065,14.421414305644552,1.1020958899194484,0,0.011990223330694506,bca,1.0046330386248032,0,0.010557015045748607,13762560,1126.7190224735987,1536,1165,1323,1484,,1536,0.6768894195556641,0.1642928570508957,0.9777797404874482,453.9209798235318,natural,0.021038554958805536,0.002203026615753174
model.layers.27.mlp.down_proj,65536,8960,1228.59614811458,12.70084358432865,1.1151944902985524,0,0.013115340621657584,bca,1.008306766293813,0,0.010598748691982112,13762560,1014.9818315937039,1536,1117,1291,1476,,1536,0.6245617270469666,0.14129123091697693,0.96956366631037,413.5370263993869,natural,0.022744602439530998,0.00241816315387009
model.layers.0.mlp.down_proj,65536,8960,1213.5169748828162,12.965390453907514,1.1431002767291727,0,0.012868320203137005,bca,1.0100877504224908,0,0.01069733303782453,13762560,1005.9894997433312,1536,1092,1275,1472,,1536,0.679847002029419,0.13790194690227509,0.9678804788641484,363.7046275164481,structured,0.024162832169792196,0.0027494838513012214
model.layers.14.mlp.down_proj,65536,8960,1170.368991157641,20.41419220737172,1.0289882775448285,0,0.010598537185287428,bca,1.0148927057958623,0,0.010721727774410387,13762560,931.3155891955573,1536,1077,1264,1468,,1536,1.2700698375701904,0.20650626718997955,0.96294604113728,258.35043344316625,structured,0.028208489943519387,0.0038707115241592466
model.layers.27.mlp.down_proj,65536,8960,1105.308440459954,19.359467422278385,1.152532108459296,0,0.013440280074830191,bca,1.0150621335791474,0,0.010691309052281198,13762560,870.4898374225954,1536,1005,1204,1448,,1536,1.0365567207336426,0.14617709815502167,0.9551506015469471,348.8194297784792,structured,0.027059155031894443,0.0028668127822898473
model.layers.0.mlp.down_proj,131072,8960,1286.1888953052037,13.73268517329083,1.1114241879768174,0,0.012478173437250772,bca,1.0081013163768557,0,0.010640123721406934,13762560,1107.4185319517885,1536,1141,1308,1482,,1536,0.6531022191047668,0.1644439399242401,0.9758075971137603,442.1285997681487,natural,0.02044582244343361,0.002261785373134418
model.layers.14.mlp.down_proj,131072,8960,1260.90531827314,14.114570879365864,1.1378178198336635,128,0.012874502522196402,bca,1.0156698891691578,0,0.010752807823206938,13762560,1041.184262355451,1536,1153,1317,1484,,1536,0.754911482334137,0.1803457885980606,0.9731016270795974,349.5773579491011,natural,0.02559469334576235,0.0028605971675820067
model.layers.27.mlp.down_proj,131072,8960,1197.9988930900342,12.586700764551024,1.2031268979027905,0,0.015125652498969537,bca,1.0207073706557122,0,0.01081345895171741,13762560,965.5680345043502,1536,1098,1278,1472,,1536,0.6657627820968628,0.14217163622379303,0.9661263192091464,357.4248867846904,natural,0.02549328355893542,0.0027977906323081283
model.layers.0.mlp.down_proj,131072,8960,1002.3648876838885,12.16467361535927,1.135090536987199,0,0.012685077143532007,bca,1.0124389704823769,0,0.010756099825597077,13762560,698.9394838748514,1536,1008,1220,1456,,1536,0.8107231855392456,0.12094857543706894,0.9418259221787569,225.14159336307029,structured,0.04168688565565047,0.004441649297503945
model.layers.14.mlp.down_proj,131072,8960,1046.9834892025535,18.394217132104473,1.081277112864991,0,0.011742804084894573,bca,1.0318041427613298,0,0.010990422934769905,13762560,756.4304714459433,1536,1015,1218,1452,,1536,1.2053256034851074,0.17048923671245575,0.9477617870925904,232.89161559691752,structured,0.03737278797569402,0.004293842856630669
model.layers.27.mlp.down_proj,131072,8960,965.8692917437811,17.56439183662839,1.2788197359960423,0,0.01624383355238467,bca,1.0139326182048587,0,0.010807611197813514,13762560,718.5938904315208,1536,887,1105,1406,,1536,1.0726420879364014,0.12667599320411682,0.9367708346330083,268.1368893106661,structured,0.03271211630718681,0.003729438357291413
